Fecha	Hora	Incidencia	TA030	TA031	FA032	TA007	TA008	TA009	TA011	TA012	TA013	TA015	TA016	TA017	TA019	PA020	PA021	CA022	FA023	VA025	SA026	DA027	IA028	TA029	posicion_ALBIASA	consigna_ALBIASA	posicion_EURO	consigna_EURO	posicion_URSSA	consigna_URSSA	TA046	TA048	EMPTY	EMPTY	TA050	EMPTY	EMPTY	PA052	PA053	TA054	FA056	TA058	TA060	TA066	ST087	WD088	ST072	TA074	TA076	TA078	TA080	TA082	WD089	EMPTY	EMPTY	FA065	TA062	TA069	TA086	TA068	FA090	FA106	
27/06/2016	0:00:06	26,189	27,185	25,726	0,001	29,959	30,490	0,000	27,509	26,195	26,656	29,126	25,961	23,352	21,875	9,126	8,953	0,000	0,053	24,954	0,885	-90,000	-0,507	18,622	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,176	0,000	0,000	51,351	0,000	0,000	10,083	3375,998	46,122	-0,011	0,058	48,677	49,200	8,750	101,287	12,570	48,457	49,084	0,000	55,803	56,914	112,841	0,000	0,000	0,014	28,228	30,054	54,437	55,151	0,005	0,053
27/06/2016	0:00:11	26,189	27,178	25,711	0,001	29,968	30,516	0,000	27,486	26,183	26,663	29,054	25,923	23,278	21,958	9,126	8,953	0,000	0,054	24,954	0,884	-90,000	-0,457	18,628	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,163	0,000	0,000	51,351	0,000	0,000	10,084	3375,998	46,122	-0,011	0,058	48,673	49,194	8,440	93,352	11,336	48,445	49,079	0,000	55,797	56,901	133,707	0,000	0,000	0,014	28,229	30,048	54,425	55,132	0,005	0,054
27/06/2016	0:00:16	26,189	27,182	25,713	0,001	29,938	30,471	378,678	27,498	26,190	26,653	29,105	25,952	23,271	21,835	9,129	8,951	0,000	0,053	24,954	0,884	-90,000	-0,432	18,637	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,148	0,000	0,000	51,336	0,000	0,000	10,084	3376,401	46,118	-0,011	0,058	48,657	49,191	6,601	115,860	10,275	48,436	49,070	0,000	55,795	56,905	128,910	0,000	0,000	0,014	28,217	30,048	54,406	55,123	0,004	0,053
27/06/2016	0:00:21	26,189	27,185	25,711	0,001	29,953	30,495	319,708	27,484	26,176	26,619	29,113	25,951	23,332	21,862	9,126	8,953	0,000	0,053	24,954	0,884	-90,000	-0,556	18,625	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,156	0,000	0,000	51,330	0,000	0,000	10,083	3375,998	46,117	-0,011	0,058	48,647	49,176	6,910	92,542	13,756	48,431	49,059	0,000	55,787	56,885	137,393	0,000	0,000	0,013	28,212	30,044	54,392	55,109	0,005	0,053
27/06/2016	0:00:26	26,268	27,189	25,710	0,001	29,935	30,470	529,879	27,520	26,166	26,595	29,074	25,931	23,376	21,876	9,125	8,952	0,000	0,053	24,954	0,883	-90,000	-0,445	18,642	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,126	0,000	0,000	51,329	0,000	0,000	10,084	3376,401	46,095	-0,011	0,058	48,652	49,178	7,578	96,082	12,694	48,439	49,053	0,000	55,773	56,886	110,661	0,000	0,000	0,013	28,212	30,039	54,373	55,090	0,005	0,053
27/06/2016	0:00:31	26,268	27,175	25,716	0,001	29,953	30,495	0,000	27,507	26,175	26,640	29,071	25,941	23,104	21,886	9,128	8,953	0,000	0,054	24,954	0,882	-90,000	-0,432	18,625	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,131	0,000	0,000	51,326	0,000	0,000	10,084	3375,998	46,099	-0,011	0,058	48,658	49,162	10,821	101,140	10,806	48,423	49,046	0,000	55,773	56,871	100,683	0,000	0,000	0,014	28,217	30,031	54,361	55,084	0,004	0,053
27/06/2016	0:00:36	26,268	27,180	25,706	0,001	29,969	30,501	292,050	27,504	26,183	26,650	29,073	25,939	23,172	21,901	9,127	8,953	0,000	0,053	24,954	0,883	-90,000	-0,544	18,612	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,121	0,000	0,000	51,315	0,000	0,000	10,083	3376,401	46,073	-0,011	0,058	48,641	49,163	10,743	109,746	12,655	48,423	49,047	0,000	55,756	56,859	129,827	0,000	0,000	0,013	28,202	30,022	54,347	55,058	0,005	0,053
27/06/2016	0:00:41	26,268	27,186	25,705	0,001	29,957	30,469	174,296	27,525	26,176	26,654	29,086	25,943	22,921	21,871	9,127	8,953	0,000	0,053	24,954	0,885	-90,000	-0,469	18,616	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,125	0,000	0,000	51,307	0,000	0,000	10,083	3376,602	46,070	-0,011	0,058	48,630	49,150	9,376	107,681	12,104	48,406	49,044	0,000	55,767	56,865	133,156	0,000	0,000	0,014	28,196	30,022	54,322	55,055	0,005	0,053
27/06/2016	0:00:46	26,268	27,198	25,710	0,001	29,972	30,514	235,514	27,460	26,169	26,641	29,013	25,905	23,040	21,928	9,126	8,954	0,000	0,053	24,954	0,883	-90,000	-0,469	18,613	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,113	0,000	0,000	51,300	0,000	0,000	10,083	3375,797	46,073	-0,011	0,058	48,627	49,147	8,524	101,345	12,301	48,407	49,032	0,000	55,751	56,852	136,121	0,000	0,000	0,014	28,195	30,016	54,305	55,040	0,005	0,053
27/06/2016	0:00:51	26,268	27,171	25,699	0,001	29,966	30,480	282,741	27,503	26,174	26,658	29,083	25,941	23,140	21,890	9,125	8,954	0,001	0,054	24,954	0,884	-90,000	-0,482	18,633	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,102	0,000	0,000	51,303	0,000	0,000	10,083	3375,998	46,082	-0,011	0,058	48,623	49,144	6,923	112,067	13,374	48,394	49,027	0,000	55,746	56,859	121,452	0,000	0,000	0,014	28,195	30,013	54,290	55,022	0,004	0,054
27/06/2016	0:00:56	26,505	27,172	25,703	0,001	29,976	30,509	0,000	27,483	26,177	26,680	29,061	25,933	22,956	21,924	9,126	8,953	0,000	0,053	24,954	0,884	-90,000	-0,519	18,619	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,084	0,000	0,000	51,294	0,000	0,000	10,083	3376,401	46,092	-0,010	0,058	48,611	49,131	11,423	109,281	12,110	48,388	49,005	0,000	55,741	56,836	144,486	0,000	0,000	0,013	28,189	30,008	54,274	55,002	0,004	0,054
27/06/2016	0:01:01	26,505	27,182	25,710	0,001	29,947	30,483	174,171	27,497	26,155	26,580	29,050	25,908	23,233	21,863	9,126	8,953	0,000	0,054	24,954	0,885	-90,000	-0,432	18,625	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,099	0,000	0,000	51,281	0,000	0,000	10,082	3376,401	46,076	-0,011	0,058	48,599	49,127	12,043	92,198	8,816	48,375	48,998	0,000	55,728	56,837	137,399	0,000	0,000	0,014	28,165	30,001	54,255	54,994	0,004	0,054
27/06/2016	0:01:06	26,505	27,152	25,698	0,001	29,973	30,504	0,000	27,477	26,172	26,665	29,028	25,912	22,903	21,951	9,126	8,952	0,000	0,053	24,954	0,884	-90,000	-0,469	18,621	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,083	0,000	0,000	51,280	0,000	0,000	10,082	3376,401	46,076	-0,011	0,058	48,602	49,120	8,550	82,244	9,175	48,376	48,996	0,000	55,731	56,831	115,516	0,000	0,000	0,014	28,172	30,000	54,236	54,978	0,005	0,053
27/06/2016	0:01:11	26,505	27,160	25,701	0,001	29,958	30,475	303,407	27,491	26,170	26,644	29,079	25,939	23,031	21,868	9,126	8,951	0,000	0,054	24,954	0,885	-90,000	-0,469	18,612	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,076	0,000	0,000	51,264	0,000	0,000	10,082	3376,199	46,070	-0,011	0,058	48,587	49,114	5,271	110,878	9,933	48,359	48,989	0,000	55,715	56,817	116,763	0,000	0,000	0,014	28,164	29,991	54,219	54,965	0,004	0,053
27/06/2016	0:01:16	26,505	27,168	25,701	0,001	29,948	30,488	106,153	27,494	26,152	26,568	29,005	25,887	23,264	21,923	9,125	8,951	0,000	0,053	24,954	0,885	-90,000	-0,420	18,621	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,057	0,000	0,000	51,262	0,000	0,000	10,083	3375,998	46,053	-0,011	0,058	48,591	49,108	6,486	108,120	8,033	48,356	48,977	0,000	55,711	56,821	120,131	0,000	0,000	0,014	28,168	29,981	54,209	54,949	0,004	0,053
27/06/2016	0:01:21	26,505	27,147	25,699	0,001	29,958	30,493	0,000	27,501	26,148	26,592	29,008	25,908	23,062	21,918	9,125	8,952	0,000	0,053	24,954	0,886	-90,000	-0,383	18,623	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,040	0,000	0,000	51,249	0,000	0,000	10,082	3376,199	46,051	-0,011	0,058	48,576	49,091	7,800	97,412	7,744	48,342	48,983	0,000	55,711	56,804	135,956	0,000	0,000	0,014	28,163	29,977	54,199	54,940	0,005	0,053
27/06/2016	0:01:26	26,584	27,171	25,690	0,001	29,976	30,478	201,685	27,528	26,150	26,593	29,091	25,942	23,367	21,861	9,124	8,952	0,000	0,053	24,954	0,884	-90,000	-0,432	18,621	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,047	0,000	0,000	51,254	0,000	0,000	10,081	3375,998	46,037	-0,011	0,058	48,571	49,085	5,006	100,462	7,603	48,343	48,973	0,000	55,701	56,801	103,172	0,000	0,000	0,013	28,164	29,974	54,184	54,924	0,005	0,053
27/06/2016	0:01:31	26,584	27,178	25,695	0,001	29,968	30,490	346,640	27,504	26,159	26,611	29,073	25,933	23,153	21,867	9,124	8,952	0,000	0,053	24,954	0,882	-90,000	-0,432	18,620	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,065	0,000	0,000	51,255	0,000	0,000	10,082	3375,797	46,042	-0,011	0,058	48,577	49,081	3,697	97,256	5,881	48,328	48,963	0,000	55,696	56,792	129,696	0,000	0,000	0,014	28,157	29,967	54,166	54,911	0,004	0,053
27/06/2016	0:01:36	26,584	27,177	25,688	0,001	29,971	30,490	-12,252	27,482	26,145	26,641	29,034	25,910	22,892	21,943	9,125	8,951	0,000	0,054	24,954	0,883	-90,000	-0,469	18,605	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,042	0,000	0,000	51,232	0,000	0,000	10,082	3376,401	46,021	-0,011	0,058	48,558	49,069	4,991	111,337	6,155	48,321	48,954	0,000	55,682	56,784	122,398	0,000	0,000	0,013	28,141	29,961	54,158	54,892	0,005	0,054
27/06/2016	0:01:41	26,584	27,167	25,698	0,001	29,984	30,498	0,000	27,495	26,161	26,641	29,051	25,921	23,145	21,906	9,124	8,951	0,000	0,053	24,954	0,885	-90,000	-0,432	18,607	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,039	0,000	0,000	51,229	0,000	0,000	10,082	3376,199	46,012	-0,011	0,058	48,544	49,063	5,667	102,490	8,947	48,311	48,951	0,000	55,676	56,782	127,471	0,000	0,000	0,014	28,137	29,964	54,136	54,875	0,005	0,053
27/06/2016	0:01:46	26,584	27,157	25,693	0,001	29,978	30,501	0,000	27,485	26,147	26,629	29,084	25,938	22,963	21,855	9,124	8,953	0,000	0,053	24,954	0,884	-90,000	-0,469	18,604	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,032	0,000	0,000	51,218	0,000	0,000	10,082	3376,401	46,008	-0,011	0,058	48,536	49,057	4,414	102,215	18,871	48,306	48,938	0,000	55,669	56,773	103,911	0,000	0,000	0,013	28,130	29,969	54,129	54,870	0,004	0,053
27/06/2016	0:01:51	26,662	27,139	25,689	0,001	29,955	30,495	93,682	27,494	26,125	26,591	29,052	25,915	22,976	21,866	9,127	8,951	0,000	0,054	24,954	0,886	-90,000	-0,494	18,620	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,027	0,000	0,000	51,210	0,000	0,000	10,082	3376,199	46,006	-0,011	0,058	48,525	49,050	8,959	109,838	18,703	48,302	48,928	0,000	55,667	56,773	102,296	0,000	0,000	0,013	28,138	29,951	54,113	54,847	0,004	0,054
27/06/2016	0:01:56	26,662	27,147	25,683	0,001	29,985	30,504	0,000	27,482	26,143	26,644	29,042	25,920	22,997	21,919	9,125	8,952	0,000	0,053	24,954	0,883	-90,000	-0,469	18,656	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	52,005	0,000	0,000	51,200	0,000	0,000	10,082	3376,199	45,993	-0,011	0,058	48,524	49,037	10,827	102,981	16,232	48,302	48,918	0,000	55,660	56,755	140,052	0,000	0,000	0,013	28,125	29,940	54,087	54,837	0,005	0,053
27/06/2016	0:02:01	26,662	27,165	25,699	0,001	29,986	30,494	425,048	27,503	26,129	26,582	29,071	25,928	23,319	21,892	9,125	8,952	0,000	0,053	24,954	0,884	-90,000	-0,482	18,636	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,997	0,000	0,000	51,204	0,000	0,000	10,082	3376,602	45,997	-0,011	0,058	48,533	49,034	8,505	108,631	14,949	48,284	48,908	0,000	55,649	56,746	100,513	0,000	0,000	0,014	28,120	29,943	54,067	54,818	0,004	0,053
27/06/2016	0:02:06	26,662	27,173	25,697	0,001	29,979	30,512	0,000	27,464	26,129	26,628	29,034	25,907	22,885	21,924	9,124	8,953	0,000	0,053	24,954	0,883	-90,000	-0,432	18,656	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,988	0,000	0,000	51,200	0,000	0,000	10,082	3375,998	45,977	-0,011	0,058	48,519	49,020	9,536	124,594	11,262	48,277	48,902	0,000	55,637	56,743	124,839	0,000	0,000	0,013	28,121	29,937	54,066	54,814	0,004	0,053
27/06/2016	0:02:11	26,662	27,163	25,694	0,001	29,959	30,474	0,000	27,515	26,135	26,564	29,043	25,916	23,392	21,894	9,125	8,952	0,000	0,053	24,954	0,883	-90,000	-0,445	18,623	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,978	0,000	0,000	51,203	0,000	0,000	10,082	3376,199	45,973	-0,011	0,058	48,512	49,015	10,440	113,610	10,346	48,266	48,895	0,000	55,633	56,734	136,571	0,000	0,000	0,013	28,121	29,933	54,049	54,798	0,004	0,053
27/06/2016	0:02:16	26,662	27,169	25,688	0,001	30,004	30,516	190,918	27,470	26,140	26,623	29,009	25,907	23,118	21,962	9,125	8,951	0,000	0,054	24,954	0,884	-90,000	-0,432	18,617	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,957	0,000	0,000	51,178	0,000	0,000	10,082	3376,199	45,948	-0,011	0,058	48,493	49,004	10,874	111,842	12,418	48,261	48,885	0,000	55,617	56,728	137,089	0,000	0,000	0,013	28,112	29,925	54,030	54,788	0,004	0,054
27/06/2016	0:02:21	26,662	27,155	25,694	0,001	29,980	30,494	166,359	27,511	26,127	26,595	29,039	25,914	23,222	21,928	9,125	8,950	0,000	0,053	24,954	0,883	-90,000	-0,420	18,638	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,973	0,000	0,000	51,172	0,000	0,000	10,082	3376,401	45,927	-0,011	0,058	48,486	49,002	8,875	104,589	13,681	48,251	48,877	0,000	55,624	56,714	125,952	0,000	0,000	0,014	28,099	29,930	54,017	54,772	0,004	0,053
27/06/2016	0:02:26	26,662	27,132	25,685	0,001	29,992	30,515	327,001	27,480	26,127	26,628	29,026	25,911	22,919	21,944	9,125	8,951	0,000	0,054	24,954	0,883	-90,000	-0,432	18,627	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,962	0,000	0,000	51,162	0,000	0,000	10,082	3376,199	45,922	-0,011	0,058	48,485	48,988	7,329	92,160	12,623	48,244	48,870	0,000	55,607	56,714	137,243	0,000	0,000	0,014	28,102	29,924	54,007	54,759	0,005	0,053
27/06/2016	0:02:31	26,662	27,138	25,686	0,001	29,972	30,482	237,242	27,509	26,119	26,583	29,055	25,918	23,065	21,888	9,126	8,954	0,000	0,054	24,954	0,884	-90,000	-0,482	18,618	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,971	0,000	0,000	51,161	0,000	0,000	10,082	3376,199	45,909	-0,011	0,058	48,479	48,982	8,001	78,913	9,235	48,237	48,863	0,000	55,594	56,704	110,217	0,000	0,000	0,013	28,096	29,915	53,994	54,745	0,005	0,054
27/06/2016	0:02:36	26,662	27,156	25,685	0,001	29,972	30,508	0,000	27,488	26,102	26,567	29,055	25,917	23,074	21,858	9,126	8,949	0,000	0,054	24,954	0,884	-90,000	-0,507	18,616	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,945	0,000	0,000	51,152	0,000	0,000	10,082	3375,998	45,909	-0,011	0,058	48,469	48,972	7,054	107,088	10,429	48,229	48,850	0,000	55,588	56,698	126,661	0,000	0,000	0,013	28,099	29,907	53,987	54,736	0,004	0,054
27/06/2016	0:02:41	26,662	27,156	25,682	0,001	29,966	30,493	204,308	27,486	26,127	26,559	29,009	25,895	23,096	21,887	9,123	8,953	0,000	0,054	24,954	0,883	-90,000	-0,395	18,620	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,936	0,000	0,000	51,143	0,000	0,000	10,081	3376,199	45,899	-0,011	0,058	48,466	48,969	15,763	110,215	17,168	48,216	48,847	0,000	55,584	56,692	124,618	0,000	0,000	0,014	28,090	29,913	53,977	54,731	0,005	0,054
27/06/2016	0:02:46	26,662	27,134	25,685	0,001	29,947	30,474	134,629	27,479	26,134	26,591	29,026	25,905	22,874	21,887	9,123	8,951	0,000	0,053	24,954	0,884	-90,000	-0,420	18,618	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,942	0,000	0,000	51,143	0,000	0,000	10,082	3376,199	45,896	-0,011	0,058	48,460	48,963	13,681	109,325	14,240	48,217	48,836	0,000	55,582	56,674	109,463	0,000	0,000	0,014	28,079	29,904	53,962	54,715	0,004	0,053
27/06/2016	0:02:51	26,819	27,135	25,676	0,001	29,982	30,500	0,000	27,470	26,118	26,609	29,021	25,900	23,226	21,918	9,125	8,950	0,000	0,053	24,954	0,883	-90,000	-0,494	18,615	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,940	0,000	0,000	51,132	0,000	0,000	10,082	3375,998	45,896	-0,011	0,058	48,453	48,947	8,516	103,413	10,898	48,197	48,829	0,000	55,576	56,671	131,670	0,000	0,000	0,013	28,082	29,898	53,952	54,698	0,004	0,053
27/06/2016	0:02:56	26,819	27,129	25,672	0,001	29,993	30,513	101,220	27,479	26,126	26,617	29,025	25,907	22,964	21,935	9,124	8,951	0,000	0,054	24,954	0,880	-90,000	-0,482	18,615	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,953	0,000	0,000	51,132	0,000	0,000	10,082	3376,401	45,903	-0,011	0,058	48,455	48,941	4,439	94,409	9,422	48,192	48,826	0,000	55,570	56,665	109,477	0,000	0,000	0,014	28,089	29,897	53,940	54,692	0,005	0,054
27/06/2016	0:03:01	26,819	27,136	25,677	0,001	29,984	30,498	276,208	27,505	26,117	26,585	29,012	25,907	23,148	21,927	9,126	8,952	0,000	0,053	24,954	0,883	-90,000	-0,507	18,594	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,941	0,000	0,000	51,127	0,000	0,000	10,082	3376,199	45,883	-0,011	0,058	48,434	48,936	3,382	105,571	6,199	48,182	48,815	0,000	55,559	56,660	132,986	0,000	0,000	0,013	28,077	29,893	53,930	54,676	0,004	0,053
27/06/2016	0:03:06	26,819	27,150	25,686	0,001	29,976	30,494	290,720	27,487	26,107	26,583	29,010	25,898	23,027	21,915	9,124	8,949	0,000	0,053	24,954	0,881	-90,000	-0,395	18,596	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,904	0,000	0,000	51,116	0,000	0,000	10,082	3376,401	45,874	-0,011	0,058	48,436	48,929	5,738	94,374	4,572	48,182	48,806	0,000	55,551	56,656	76,580	0,000	0,000	0,013	28,070	29,883	53,908	54,661	0,005	0,054
27/06/2016	0:03:11	26,819	27,146	25,684	0,001	29,975	30,489	391,878	27,484	26,100	26,576	29,012	25,886	23,019	21,926	9,124	8,951	0,000	0,053	24,954	0,884	-90,000	-0,432	18,623	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,897	0,000	0,000	51,103	0,000	0,000	10,082	3375,998	45,864	-0,011	0,058	48,424	48,921	6,847	103,784	7,741	48,178	48,804	0,000	55,546	56,649	112,377	0,000	0,000	0,014	28,067	29,876	53,891	54,653	0,004	0,053
27/06/2016	0:03:16	26,977	27,146	25,682	0,001	29,978	30,490	441,195	27,485	26,125	26,588	29,039	25,914	22,994	21,884	9,125	8,950	0,000	0,054	24,954	0,884	-90,000	-0,482	18,612	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,894	0,000	0,000	51,097	0,000	0,000	10,082	3375,998	45,858	-0,011	0,058	48,416	48,916	6,541	105,680	14,832	48,172	48,793	0,000	55,526	56,645	136,975	0,000	0,000	0,013	28,064	29,869	53,884	54,643	0,004	0,054
27/06/2016	0:03:21	26,977	27,143	25,682	0,001	29,958	30,483	299,432	27,501	26,111	26,552	29,039	25,904	23,283	21,872	9,124	8,951	0,000	0,053	24,954	0,882	-90,000	-0,494	18,608	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,883	0,000	0,000	51,094	0,000	0,000	10,082	3375,998	45,842	-0,011	0,058	48,406	48,904	8,550	96,147	13,648	48,152	48,786	0,000	55,517	56,633	86,423	0,000	0,000	0,014	28,054	29,871	53,865	54,627	0,004	0,053
27/06/2016	0:03:26	26,977	27,122	25,680	0,001	29,993	30,531	164,623	27,468	26,111	26,607	29,055	25,918	22,807	21,882	9,124	8,949	0,000	0,053	24,954	0,882	-90,000	-0,519	18,614	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,876	0,000	0,000	51,090	0,000	0,000	10,082	3376,602	45,825	-0,011	0,058	48,396	48,896	7,288	105,475	11,198	48,147	48,777	0,000	55,524	56,624	80,140	0,000	0,000	0,013	28,048	29,860	53,841	54,617	0,004	0,054
27/06/2016	0:03:31	26,977	27,122	25,679	0,001	29,974	30,486	198,240	27,474	26,130	26,617	29,044	25,919	22,884	21,874	9,124	8,949	0,000	0,053	24,954	0,883	-90,000	-0,494	18,629	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,871	0,000	0,000	51,084	0,000	0,000	10,082	3376,199	45,812	-0,011	0,058	48,387	48,885	5,605	104,622	7,232	48,137	48,768	0,000	55,514	56,616	119,661	0,000	0,000	0,013	28,041	29,861	53,818	54,608	0,004	0,054
27/06/2016	0:03:36	26,977	27,127	25,679	0,001	29,976	30,518	237,791	27,457	26,133	26,596	29,008	25,893	22,889	21,902	9,124	8,951	0,000	0,054	24,954	0,885	-90,000	-0,358	18,636	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,865	0,000	0,000	51,078	0,000	0,000	10,082	3376,199	45,815	-0,011	0,058	48,390	48,877	6,997	108,738	8,623	48,130	48,752	0,000	55,499	56,611	105,689	0,000	0,000	0,013	28,045	29,853	53,800	54,602	0,005	0,053
27/06/2016	0:03:41	26,977	27,137	25,680	0,001	29,961	30,494	267,001	27,474	26,102	26,553	29,005	25,885	22,980	21,927	9,124	8,949	0,000	0,054	24,954	0,882	-90,000	-0,457	18,625	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,877	0,000	0,000	51,068	0,000	0,000	10,082	3376,199	45,819	-0,011	0,058	48,384	48,872	5,833	136,812	8,755	48,121	48,750	0,000	55,491	56,600	143,597	0,000	0,000	0,013	28,042	29,851	53,789	54,589	0,004	0,054
27/06/2016	0:03:46	27,056	27,144	25,680	0,001	29,974	30,482	333,984	27,466	26,110	26,605	29,032	25,905	23,049	21,903	9,125	8,950	0,000	0,053	24,954	0,883	-90,000	-0,420	18,621	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,853	0,000	0,000	51,062	0,000	0,000	10,083	3375,998	45,816	-0,011	0,058	48,373	48,858	4,539	112,864	8,699	48,120	48,738	0,000	55,483	56,601	152,223	0,000	0,000	0,014	28,035	29,850	53,773	54,569	0,005	0,054
27/06/2016	0:03:51	27,056	27,127	25,663	0,001	29,959	30,497	183,655	27,462	26,094	26,543	29,006	25,883	23,311	21,923	9,125	8,950	0,000	0,054	24,954	0,883	-90,000	-0,457	18,600	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,844	0,000	0,000	51,056	0,000	0,000	10,082	3376,401	45,813	-0,011	0,058	48,366	48,851	6,544	84,375	7,557	48,122	48,739	0,000	55,482	56,589	104,004	0,000	0,000	0,013	28,032	29,834	53,760	54,566	0,005	0,054
27/06/2016	0:03:56	27,056	27,115	25,663	0,001	29,965	30,483	130,958	27,499	26,104	26,549	29,061	25,917	23,203	21,864	9,126	8,952	0,000	0,053	24,954	0,884	-90,000	-0,482	18,586	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,832	0,000	0,000	51,049	0,000	0,000	10,082	3376,602	45,816	-0,011	0,058	48,355	48,847	5,149	86,188	9,598	48,107	48,725	0,000	55,476	56,579	59,944	0,000	0,000	0,013	28,032	29,839	53,740	54,548	0,005	0,053
27/06/2016	0:04:01	27,056	27,124	25,667	0,001	29,971	30,497	176,682	27,493	26,095	26,557	29,045	25,916	23,003	21,874	9,125	8,949	0,000	0,054	24,954	0,883	-90,000	-0,321	18,588	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,812	0,000	0,000	51,043	0,000	0,000	10,081	3376,199	45,813	-0,011	0,058	48,355	48,848	2,502	112,364	8,443	48,091	48,725	0,000	55,476	56,569	117,156	0,000	0,000	0,014	28,019	29,833	53,727	54,540	0,004	0,054
27/06/2016	0:04:06	27,056	27,127	25,678	0,001	29,981	30,498	374,159	27,448	26,112	26,596	28,994	25,892	23,084	21,942	9,124	8,952	0,000	0,053	24,954	0,881	-90,000	-0,408	18,589	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,826	0,000	0,000	51,033	0,000	0,000	10,080	3376,199	45,818	-0,011	0,058	48,345	48,836	2,310	115,045	6,608	48,088	48,711	0,000	55,460	56,568	153,228	0,000	0,000	0,014	28,025	29,823	53,711	54,524	0,005	0,053
27/06/2016	0:04:11	27,056	27,131	25,674	0,001	29,967	30,490	209,874	27,480	26,095	26,569	29,000	25,892	23,023	21,934	9,124	8,951	0,000	0,053	24,954	0,882	-90,000	-0,321	18,599	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,825	0,000	0,000	51,027	0,000	0,000	10,080	3375,998	45,827	-0,011	0,058	48,339	48,829	1,864	126,418	5,758	48,085	48,703	0,000	55,453	56,555	143,875	0,000	0,000	0,014	28,016	29,821	53,696	54,508	0,005	0,053
27/06/2016	0:04:16	27,213	27,141	25,689	0,001	29,983	30,495	389,045	27,484	26,110	26,579	29,036	25,910	22,946	21,900	9,124	8,951	0,000	0,053	24,954	0,884	-90,000	-0,469	18,603	0,000	0,000	-250,000	-250,000	-171,400	-169,876	-0,042	51,823	0,000	0,000	51,018	0,000	0,000	10,081	3376,401	45,829	-0,011	0,058	48,329	48,819	6,502	107,859	11,764	48,073	48,698	0,000	55,456	56,550	118,077	0,000	0,000	0,013	28,007	29,819	53,684	54,496	0,005	0,053
